COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,GEN_EDS FULFILLED,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,2ND LISTED LECTURE TIME,3RD LISTED LECTURE TIME,DISCUSSION TIME,2ND LISTED DISCUSSION TIME,LAB TIME,2ND LISTED LAB TIME,LECTURE ROOM,2ND LISTED LECTURE ROOM,3RD LISTED LECTURE ROOM,DISCUSSION ROOM,2ND LISTED DISCUSSION ROOM,LAB ROOM,2ND LISTED LAB ROOM,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS 2ND LISTED LECTURE,HAS 3RD LISTED LECTURE,HAS DISCUSSION,HAS 2ND LISTED DISCUSSION,HAS LAB,HAS 2ND LISTED LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
"AAST322","Immigration and Ethnicity in the US","3","3","Reg, P-F, Aud","DSHS,DVUP","0101","Julie Park","30","0","1","TuTh 2:00pm-3:15pm","","","","","","","ASY 1213","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST322, SOCY222, HIST322 or SOCY322","AAST222, SOCY222","","SOCY322","Explores historical and contemporary Asian immigration to the US in comparison to and in the context of other immigrant groups. From low-skilled laborers to highly-skilled professionals, Asian and other immigrants have been an integral part of the shifting US economy and society since its inception. The course includes theories on why immigration occurs, determinants of its continuation, the uses of migrant labor, and immigrant adaptation and settlement. The second part of the course focuses on theories of ethnicity and racial formation and how immigrants develop and challenge the definitions of race, ethnicity, the ""other"", and ultimately, who is American. Students will also have the opportunity to gain first-hand knowledge of the immigrant experience through a life history interview project."
"AAST351","Asian Americans and Media","3","3","Reg, P-F","DSSP,DVUP","0101","Binod Paudyal","29","0","17","TuTh 3:30pm-4:45pm","","","","","","","SQH 1103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST351, AAST398M or AAST398N","AAST398M, AAST398N","","","From yellow peril invaders to model minority allies, Asian Americans have crafted their own dynamic cultural expressions in a number of media from film, television, and music to fashion, sports, and food that reveal and contest the contradictions of the U.S. nation-state. Asian American culture also uniquely sits at the nexus of immigration flows and digital technologies, providing a transnational lens to view the US place in the world. This advanced course, then, will introduce students to the study and practice of Asian American culture as multiple , hybrid, and heterogeneous. It will do so through three sections: section one will introduce students to classical, cultural, and media concepts as well as relevant keywords outlined by Asian American Studies scholars; section two will review the work of Asian American cultural theorists; section three will focus on analyses of particular Asian American cultural productions. In doing so, students will gain an understanding of the shifting and interlocking tensions among the local, the national, and the global that form the cultural geographies of Asian America."
"AAST355","Asian Americans in Film","3","3","Reg, P-F, Aud","DSHU,DVUP","0101","Jennifer Cho","29","0","34","TuTh 11:00am-12:15pm","","","","","","","ARC 1105","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST355, AAST398L or AMST328W","398L","","AMST328W","Explores how Asian Americans have historically been represented in the U.S. by Hollywood, and in turn, how independent and Hollywood Asian American filmmakers have represented themselves. It covers the history of racial, gendered, and sexualized representations of Asian Americans in Hollywood, as well as Asian American filmic responses within and outside Hollywood. It also introduces how four basic tools of film analysis mise-en-scene, cinematography, editing and sound work together to create meaning in moving images. It examines how these elements are put together in three different types of films by Asian American filmmakers: narrative, documentary, and experimental. How films function in society to circulate ideas that reproduce and challenge stereotypes about Asian Americans."
"AAST378","Experiential Learning","3","3","Reg, P-F, Aud","","0101","Janelle Wong","2","2","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","",""
"AAST394","Growing Up Asian American: The Asian Immigrant Family and the Second Generation","3","3","Reg","DVCC","0101","Wenxi Yang","25","0","6","TuTh 9:30am-10:45am","","","","","","","SQH 2120","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST394, AAST398E, AMST324, AMST328V, IMMR319G or IMMR394","AAST398E","","AMST324, IMMR394","An interdisciplinary course examines the experiences of children of Asian immigrants in the U.S., focusing on intergenerational dynamics in the Asian immigrant family, their intersections with race, gender, class, sexuality, and religion, and how these shape second-generation Asian American life. Topics include identity and personhood, the model minority myth and education, work and leisure, language and communication, filiality and disownment, mental health and suicide."
"AAST398I","Selected Topics in Asian American Studies; Preserving Asian American Histories","3","3","Reg, P-F, Aud","","0101","Michelle Magalong","24","0","1","TuTh 12:30pm-1:45pm","","","","","","","ARC 1101","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","HISP319K or AAST398I","","","HISP319K","This course introduces students to historic preservation and the ways in which Asian Americans have been interpreted through narratives of archival research of the built environment and landmark designation. Students will gain a greater understanding of the role of Asian Americans in US historic preservation practice, the preservation of Asian Americans historic sites (people, places, historical moments) and how to conduct research on Asian American historic preservation. Though the class will concentrate on Asian Americans, issues related to Asian American represented in historic preservation (including historic sites) will be examined within the larger context of America's multicultural preservation landscape."
"AAST398W","Selected Topics in Asian American Studies; Queer Asian American Literature","3","3","Reg, P-F, Aud","","0101","Chris Eng","25","14","0","MW 2:00pm-3:15pm","","","","","","","TWS 1106","","","","","","","","1","0","0","0","0","0","0","1","0","0","","Two lower-level English courses, at least one in literature; or permission of ARHU-English department","","","ENGL359I, AAST398W or LGBT359J","","","ENGL359I and LGBT359J",""
"AAST421","Asian American Public Policy","3","3","Reg, P-F, Aud","DVCC","0101","Tuyet Duong","20","0","4","M 4:30pm-7:00pm","ONLINE","","","","","","SQH 1123","ONLINE","","","","","","ONLINE","1","1","0","0","0","0","0","1","1","1","","","","","AAST421, AAST498M or AMST418N","AAST498M","","AMST418N","Using Asian Pacific Americans as a case study, this course will analyze the development of public policy in America. Each week, topics such as community development, voting rights, and the movement to redress the wartime internment of Japanese Americans will serve as backdrops for discussion. We will explore the policy-making roles of legislators, judges, local and national political leaders, journalists, writers, unions, social movements, and community organizations.This course is offered in a blended format and will include online synchronous meetings on specific dates."
"AAST422","Asian American Women and Gender","3","3","Reg, P-F, Aud","","0101","Jennifer Cho","25","2","0","TuTh 2:00pm-3:15pm","","","","","","","ASY 4103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST498G, AAST422, or WGSS 422","AAST498G","","WGSS498I","Examines Asian/American cultural production along with theories of gender and sexuality in the field of Asian American Studies. We consider how Asian American femininities/masculinities are conceived and circulated, drawing from a diverse selection of twentieth-century and contemporary texts, films and images that connect Asian American bodies to ideas of absence, danger, inscrutability, hyper- or hypo-sexuality, and virulence. Beginning with early to mid-twentieth century representations, the course attends to theories that clarify the contested relationship between the East/West and Asia/U.S. Also examined are the methods through which bodies differentiated by sex, gender, and race are managed, surveilled, and rehabilitated, with close attention to the enduring legacies of American expansionism and conquest, anti-immigration policies in the U.S., and twentieth-century wars and occupations in Asia. The course engages Women of Color feminisms, queer theory, and disability studies.For Fall 2024, credit only granted for AAST498G, AAST422, or WGSS498I."
"AAST424","Sociology of Race Relations","3","3","Reg, P-F, Aud","","0101","Dawn Dow","29","14","0","TuTh 11:00am-12:15pm","","","","","","","ASY 3203","","","","","","","","1","0","0","0","0","0","0","1","0","0","","6 credits in SOCY courses; or permission of the Sociology department","","","SOCY424 or AAST424","","","SOCY424","Encourages sociological thinking about US racial and ethnic minority populations, with a focus on African Americans, Latinos, Asian Americans, and Native Americans. The central concern is to understand and explain racial/ethnic inequality. A wide array of topics are discussed, including prejudice and discrimination, slavery, residential segregation, cultural inequality, skin tone stratification, economic and educational disparities, and assimilation/generational processes."
"AAST440","South Asian American Literature and Culture","3","3","Reg, P-F, Aud","DSHU,DVUP","0101","Binod Paudyal","21","0","6","TuTh 2:00pm-3:15pm","","","","","","","SQH 1103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","AAST440 or AAST498W","AAST498W","","","Examines writing by South Asian American authors and authors writing about South Asian American issues. It explores major South Asian diaspora themes, considering how migration, war, the events of 9/11, global capitalism, and the changing socio-political and racial scene have affected South Asians in the United States. We will use a transnational approach to consider how writers and filmmakers explore gender, class, religious, caste, and other differences amongst South Asian Americans. We will also examine the place of South Asian Americans in relation to other Asian American populations. We will consider how South Asian American texts disrupt traditional literary classifications based on national identities by reflecting the complex global conditions, imperialistic and capitalistic expansion, and interconnectedness of peoples, nations, and cultures that have transformed American literature and conceptions of American identity."
